B01001046,13309,2011,83
B01001047,13309,2011,46
B01001048,13309,2011,95
B01001049,13309,2011,52
B01001001,13311,2011,26840
B01001002,13311,2011,13400
B01001003,13311,2011,872
B01001004,13311,2011,806
B01001005,13311,2011,879
B01001006,13311,2011,540
B01001007,13311,2011,355
B01001008,13311,2011,131
B01001009,13311,2011,648
B01001010,13311,2011,178
B01001011,13311,2011,697
B01001012,13311,2011,676
B01001013,13311,2011,1083
B01001014,13311,2011,616
B01001015,13311,2011,988
B01001016,13311,2011,934
B01001017,13311,2011,796
B01001018,13311,2011,607
B01001019,13311,2011,431
B01001020,13311,2011,401
B01001021,13311,2011,300
B01001022,13311,2011,647
B01001023,13311,2011,459
B01001024,13311,2011,211
B01001025,13311,2011,145
B01001026,13311,2011,13440
B01001027,13311,2011,703
B01001028,13311,2011,732
B01001029,13311,2011,812
B01001030,13311,2011,511
B01001031,13311,2011,356
B01001032,13311,2011,132
B01001033,13311,2011,101
B01001034,13311,2011,488
B01001035,13311,2011,631
B01001036,13311,2011,664
B01001037,13311,2011,650
B01001038,13311,2011,1145
B01001039,13311,2011,1077
B01001040,13311,2011,985
B01001041,13311,2011,1185
B01001042,13311,2011,438
B01001043,13311,2011,364
B01001044,13311,2011,286
B01001045,13311,2011,400
B01001046,13311,2011,746
B01001047,13311,2011,393
B01001048,13311,2011,352
B01001049,13311,2011,289
B01001001,13313,2011,101234
B01001002,13313,2011,50552
B01001003,13313,2011,4408
B01001004,13313,2011,4143
B01001005,13313,2011,4113
B01001006,13313,2011,2321
B01001007,13313,2011,1545
B01001008,13313,2011,794
B01001009,13313,2011,825
B01001010,13313,2011,2010
B01001011,13313,2011,3489
B01001012,13313,2011,3408
B01001013,13313,2011,3455
B01001014,13313,2011,3808
B01001015,13313,2011,3406
B01001016,13313,2011,3172
B01001017,13313,2011,2924
B01001018,13313,2011,909
B01001019,13313,2011,1213
B01001020,13313,2011,859
B01001021,13313,2011,899
B01001022,13313,2011,1175
B01001023,13313,2011,933
B01001024,13313,2011,394
B01001025,13313,2011,349
B01001026,13313,2011,50682
B01001027,13313,2011,3998
B01001028,13313,2011,4133
B01001029,13313,2011,3698
B01001030,13313,2011,2157
B01001031,13313,2011,1266
B01001032,13313,2011,933
B01001033,13313,2011,533
B01001034,13313,2011,1853
B01001035,13313,2011,3351
B01001036,13313,2011,3428
B01001037,13313,2011,3895
B01001038,13313,2011,3227
B01001039,13313,2011,3430
B01001040,13313,2011,3194
B01001041,13313,2011,3201
B01001042,13313,2011,840
B01001043,13313,2011,1315
B01001044,13313,2011,814
B01001045,13313,2011,1048
B01001046,13313,2011,1386
B01001047,13313,2011,1345
B01001048,13313,2011,704
B01001049,13313,2011,933
B01001001,13315,2011,9131
B01001002,13315,2011,5302
B01001003,13315,2011,239
B01001004,13315,2011,187
B01001005,13315,2011,311
B01001006,13315,2011,201
B01001007,13315,2011,206
B01001008,13315,2011,68
B01001009,13315,2011,68
B01001010,13315,2011,200
B01001011,13315,2011,453
B01001012,13315,2011,489
B01001013,13315,2011,384
B01001014,13315,2011,452
B01001015,13315,2011,493
B01001016,13315,2011,371
B01001017,13315,2011,359
B01001018,13315,2011,87
B01001019,13315,2011,169
B01001020,13315,2011,70
B01001021,13315,2011,117
B01001022,13315,2011,139
B01001023,13315,2011,132
B01001024,13315,2011,55
B01001025,13315,2011,52
B01001026,13315,2011,3829
B01001027,13315,2011,264
B01001028,13315,2011,267
B01001029,13315,2011,222
B01001030,13315,2011,129
B01001031,13315,2011,103
B01001032,13315,2011,36
B01001033,13315,2011,5
B01001034,13315,2011,169
B01001035,13315,2011,234
B01001036,13315,2011,173
B01001037,13315,2011,275
B01001038,13315,2011,262
B01001039,13315,2011,179
B01001040,13315,2011,261
B01001041,13315,2011,255
B01001042,13315,2011,83
B01001043,13315,2011,156
B01001044,13315,2011,90
B01001045,13315,2011,142
B01001046,13315,2011,135
B01001047,13315,2011,140
B01001048,13315,2011,76
B01001049,13315,2011,173
B01001001,13317,2011,10485
B01001002,13317,2011,5052
B01001003,13317,2011,215
B01001004,13317,2011,347
B01001005,13317,2011,417
B01001006,13317,2011,175
B01001007,13317,2011,163
B01001008,13317,2011,114
B01001009,13317,2011,56
B01001010,13317,2011,115
B01001011,13317,2011,246
B01001012,13317,2011,354
B01001013,13317,2011,257
B01001014,13317,2011,305
B01001015,13317,2011,453
B01001016,13317,2011,278
B01001017,13317,2011,346
B01001018,13317,2011,87
B01001019,13317,2011,297
B01001020,13317,2011,170
B01001021,13317,2011,227
B01001022,13317,2011,150
B01001023,13317,2011,69
B01001024,13317,2011,80
B01001025,13317,2011,131
B01001026,13317,2011,5433
B01001027,13317,2011,264
B01001028,13317,2011,392
B01001029,13317,2011,224
B01001030,13317,2011,278
B01001031,13317,2011,137
B01001032,13317,2011,44
B01001033,13317,2011,51
B01001034,13317,2011,68
B01001035,13317,2011,310
B01001036,13317,2011,256
B01001037,13317,2011,289
B01001038,13317,2011,480
B01001039,13317,2011,294
B01001040,13317,2011,411
B01001041,13317,2011,450
B01001042,13317,2011,128
B01001043,13317,2011,218
B01001044,13317,2011,154
B01001045,13317,2011,188
B01001046,13317,2011,221
B01001047,13317,2011,170
B01001048,13317,2011,220
B01001049,13317,2011,186
B01001001,13319,2011,9617
B01001002,13319,2011,4580
B01001003,13319,2011,348
B01001004,13319,2011,309
B01001005,13319,2011,373
B01001006,13319,2011,168
B01001007,13319,2011,123
B01001008,13319,2011,89
B01001009,13319,2011,58
B01001010,13319,2011,180
B01001011,13319,2011,193
B01001012,13319,2011,246
B01001013,13319,2011,228
B01001014,13319,2011,364
B01001015,13319,2011,339
B01001016,13319,2011,381
B01001017,13319,2011,364
B01001018,13319,2011,98
B01001019,13319,2011,113
B01001020,13319,2011,93
B01001021,13319,2011,167
B01001022,13319,2011,144
B01001023,13319,2011,95
B01001024,13319,2011,80
B01001025,13319,2011,27
B01001026,13319,2011,5037
B01001027,13319,2011,313
B01001028,13319,2011,292
B01001029,13319,2011,374
B01001030,13319,2011,224
B01001031,13319,2011,151
B01001032,13319,2011,77
B01001033,13319,2011,46
B01001034,13319,2011,122
B01001035,13319,2011,283
B01001036,13319,2011,202
B01001037,13319,2011,300
B01001038,13319,2011,361
B01001039,13319,2011,378
B01001040,13319,2011,378
B01001041,13319,2011,285
B01001042,13319,2011,188
B01001043,13319,2011,195
B01001044,13319,2011,114
B01001045,13319,2011,178
B01001046,13319,2011,181
B01001047,13319,2011,115
B01001048,13319,2011,131
B01001049,13319,2011,149
B01001001,13321,2011,21741
B01001002,13321,2011,10433
B01001003,13321,2011,768
B01001004,13321,2011,729
B01001005,13321,2011,727
B01001006,13321,2011,471
B01001007,13321,2011,269
B01001008,13321,2011,115
B01001009,13321,2011,304
B01001010,13321,2011,342
B01001011,13321,2011,605
B01001012,13321,2011,508
B01001013,13321,2011,655
B01001014,13321,2011,682
B01001015,13321,2011,770
B01001016,13321,2011,830
B01001017,13321,2011,676
B01001018,13321,2011,337
B01001019,13321,2011,338
B01001020,13321,2011,163
B01001021,13321,2011,294
B01001022,13321,2011,408
B01001023,13321,2011,197
B01001024,13321,2011,96
B01001025,13321,2011,149
B01001026,13321,2011,11308
B01001027,13321,2011,728
B01001028,13321,2011,771
B01001029,13321,2011,710
B01001030,13321,2011,528
B01001031,13321,2011,343
B01001032,13321,2011,38
B01001033,13321,2011,59
B01001034,13321,2011,558
B01001035,13321,2011,675
B01001036,13321,2011,497
B01001037,13321,2011,717
B01001038,13321,2011,791
B01001039,13321,2011,800
B01001040,13321,2011,824
B01001041,13321,2011,870
B01001042,13321,2011,308
B01001043,13321,2011,325
B01001044,13321,2011,235
B01001045,13321,2011,287
B01001046,13321,2011,475
B01001047,13321,2011,303
B01001048,13321,2011,194
B01001049,13321,2011,272
B03002003,13001,2011,12795
B03002004,13001,2011,3574
B03002005,13001,2011,9
B03002006,13001,2011,138
B03002007,13001,2011,11
B03002008,13001,2011,72
B03002009,13001,2011,34
B03002010,13001,2011,0
B03002011,13001,2011,34
B03002012,13001,2011,1569
B03002003,13003,2011,4774
B03002004,13003,2011,1516
B03002005,13003,2011,2
B03002006,13003,2011,0
B03002007,13003,2011,0
B03002008,13003,2011,0
B03002009,13003,2011,140
B03002010,13003,2011,0
B03002011,13003,2011,140
B03002012,13003,2011,1943
B03002003,13005,2011,8421
B03002004,13005,2011,1900
B03002005,13005,2011,0
B03002006,13005,2011,20
B03002007,13005,2011,0
B03002008,13005,2011,0
B03002009,13005,2011,20
B03002010,13005,2011,0
B03002011,13005,2011,20
B03002012,13005,2011,714
B03002003,13007,2011,1654
B03002004,13007,2011,1830
B03002005,13007,2011,0
B03002006,13007,2011,0
B03002007,13007,2011,0
B03002008,13007,2011,0
B03002009,13007,2011,0
B03002010,13007,2011,0
B03002011,13007,2011,0
B03002012,13007,2011,10
B03002003,13009,2011,25051
B03002004,13009,2011,19480
B03002005,13009,2011,43
B03002006,13009,2011,662
B03002007,13009,2011,0
B03002008,13009,2011,0
B03002009,13009,2011,158
B03002010,13009,2011,0
B03002011,13009,2011,158
B03002012,13009,2011,951
B03002003,13011,2011,16191
B03002004,13011,2011,504
B03002005,13011,2011,17
B03002006,13011,2011,183
B03002007,13011,2011,0
B03002008,13011,2011,0
B03002009,13011,2011,146
B03002010,13011,2011,0
B03002011,13011,2011,146
B03002012,13011,2011,1033
B03002003,13013,2011,51017
B03002004,13013,2011,8050
B03002005,13013,2011,40
B03002006,13013,2011,2291
B03002007,13013,2011,0
B03002008,13013,2011,6
B03002009,13013,2011,892
B03002010,13013,2011,49
B03002011,13013,2011,843
B03002012,13013,2011,5765
B03002003,13015,2011,79041
B03002004,13015,2011,9659
B03002005,13015,2011,432
B03002006,13015,2011,710
B03002007,13015,2011,92
B03002008,13015,2011,294
B03002009,13015,2011,1313
B03002010,13015,2011,3
B03002011,13015,2011,1310
B03002012,13015,2011,7364
B03002003,13017,2011,10202
B03002004,13017,2011,6895
B03002005,13017,2011,0
B03002006,13017,2011,99
B03002007,13017,2011,0
B03002008,13017,2011,0
B03002009,13017,2011,163
B03002010,13017,2011,0
B03002011,13017,2011,163
B03002012,13017,2011,299
B03002003,13019,2011,15644
B03002004,13019,2011,2300
B03002005,13019,2011,9
B03002006,13019,2011,0
B03002007,13019,2011,0
B03002008,13019,2011,85
B03002009,13019,2011,97
B03002010,13019,2011,12
B03002011,13019,2011,85
B03002012,13019,2011,842
B03002003,13021,2011,66297
B03002004,13021,2011,78755
B03002005,13021,2011,257
B03002006,13021,2011,2471
B03002007,13021,2011,52
B03002008,13021,2011,436
B03002009,13021,2011,2640
B03002010,13021,2011,0
B03002011,13021,2011,2640
B03002012,13021,2011,4278
B03002003,13023,2011,8926
B03002004,13023,2011,3720
B03002005,13023,2011,6
B03002006,13023,2011,280
B03002007,13023,2011,0
B03002008,13023,2011,58
B03002009,13023,2011,27
B03002010,13023,2011,0
B03002011,13023,2011,27
B03002012,13023,2011,78
B03002003,13025,2011,16722
B03002004,13025,2011,851
B03002005,13025,2011,35
B03002006,13025,2011,0
B03002007,13025,2011,0
B03002008,13025,2011,0
B03002009,13025,2011,60
B03002010,13025,2011,0
B03002011,13025,2011,60
B03002012,13025,2011,269
B03002003,13027,2011,9448
B03002004,13027,2011,5755
B03002005,13027,2011,4
B03002006,13027,2011,46
B03002007,13027,2011,0
B03002008,13027,2011,14
B03002009,13027,2011,190
B03002010,13027,2011,0
B03002011,13027,2011,190
B03002012,13027,2011,799
B03002003,13029,2011,23138
B03002004,13029,2011,3898
B03002005,13029,2011,59
B03002006,13029,2011,407
B03002007,13029,2011,0
B03002008,13029,2011,154
B03002009,13029,2011,855
B03002010,13029,2011,22
B03002011,13029,2011,833
B03002012,13029,2011,1336
B03002003,13031,2011,45276
B03002004,13031,2011,18621
B03002005,13031,2011,157
B03002006,13031,2011,1039
B03002007,13031,2011,0
B03002008,13031,2011,416
B03002009,13031,2011,1104
B03002010,13031,2011,11
B03002011,13031,2011,1093
B03002012,13031,2011,2395
B03002003,13033,2011,10810
B03002004,13033,2011,11964
B03002005,13033,2011,11
B03002006,13033,2011,14
B03002007,13033,2011,0
B03002008,13033,2011,5
B03002009,13033,2011,199
B03002010,13033,2011,8
B03002011,13033,2011,191
B03002012,13033,2011,208
B03002003,13035,2011,16081
B03002004,13035,2011,6641
B03002005,13035,2011,0
B03002006,13035,2011,156
B03002007,13035,2011,0
B03002008,13035,2011,14
B03002009,13035,2011,84
B03002010,13035,2011,0
B03002011,13035,2011,84
B03002012,13035,2011,592
B03002003,13037,2011,2215
B03002004,13037,2011,3916
B03002005,13037,2011,11
B03002006,13037,2011,40
B03002007,13037,2011,0
B03002008,13037,2011,11
B03002009,13037,2011,12
B03002010,13037,2011,0
B03002011,13037,2011,12
B03002012,13037,2011,363
B03002003,13039,2011,35685
B03002004,13039,2011,9672
B03002005,13039,2011,233
B03002006,13039,2011,678
B03002007,13039,2011,78
B03002008,13039,2011,14
B03002009,13039,2011,1065
B03002010,13039,2011,4
B03002011,13039,2011,1061
B03002012,13039,2011,2532
B03002003,13043,2011,6850
B03002004,13043,2011,2631
B03002005,13043,2011,44
B03002006,13043,2011,68
B03002007,13043,2011,0
B03002008,13043,2011,0
B03002009,13043,2011,101
B03002010,13043,2011,0
B03002011,13043,2011,101
B03002012,13043,2011,1197
B03002003,13045,2011,80872
B03002004,13045,2011,19956
B03002005,13045,2011,261
B03002006,13045,2011,857
B03002007,13045,2011,0
B03002008,13045,2011,114
B03002009,13045,2011,1595
B03002010,13045,2011,49
B03002011,13045,2011,1546
B03002012,13045,2011,6637
B03002003,13047,2011,58828
B03002004,13047,2011,1518
B03002005,13047,2011,181
B03002006,13047,2011,674
B03002007,13047,2011,12
B03002008,13047,2011,109
B03002009,13047,2011,818
B03002010,13047,2011,56
B03002011,13047,2011,762
B03002012,13047,2011,1503
B03002003,13049,2011,8242
B03002004,13049,2011,3077
B03002005,13049,2011,46
B03002006,13049,2011,0
B03002007,13049,2011,0
B03002008,13049,2011,0
B03002009,13049,2011,51
B03002010,13049,2011,0
B03002011,13049,2011,51
B03002012,13049,2011,1298
B03002003,13051,2011,132299
B03002004,13051,2011,105408
B03002005,13051,2011,220
B03002006,13051,2011,6134
B03002007,13051,2011,133
B03002008,13051,2011,579
B03002009,13051,2011,3025
B03002010,13051,2011,54
B03002011,13051,2011,2971
B03002012,13051,2011,13524
B03002003,13053,2011,7175
B03002004,13053,2011,2392
B03002005,13053,2011,137
B03002006,13053,2011,231
B03002007,13053,2011,29
B03002008,13053,2011,6
B03002009,13053,2011,231
B03002010,13053,2011,56
B03002011,13053,2011,175
B03002012,13053,2011,1485
B03002003,13055,2011,21633
B03002004,13055,2011,2974
B03002005,13055,2011,5
B03002006,13055,2011,44
B03002007,13055,2011,25
B03002008,13055,2011,0
B03002009,13055,2011,307
B03002010,13055,2011,0
B03002011,13055,2011,307
B03002012,13055,2011,1013
B03002003,13057,2011,172196
B03002004,13057,2011,11511
B03002005,13057,2011,836
B03002006,13057,2011,3539
B03002007,13057,2011,17
B03002008,13057,2011,329
B03002009,13057,2011,3029
B03002010,13057,2011,98
B03002011,13057,2011,2931
B03002012,13057,2011,19859
B03002003,13059,2011,67064
B03002004,13059,2011,29961
B03002005,13059,2011,44
B03002006,13059,2011,4703
B03002007,13059,2011,33
B03002008,13059,2011,251
B03002009,13059,2011,2304
B03002010,13059,2011,5
B03002011,13059,2011,2299
B03002012,13059,2011,11771
B03002003,13061,2011,1024
B03002004,13061,2011,2135
B03002005,13061,2011,0
B03002006,13061,2011,0
B03002007,13061,2011,0
B03002008,13061,2011,0
B03002009,13061,2011,35
B03002010,13061,2011,0
B03002011,13061,2011,35
B03002012,13061,2011,0
B03002003,13063,2011,39615
B03002004,13063,2011,167229
B03002005,13063,2011,456
B03002006,13063,2011,13248
B03002007,13063,2011,157
B03002008,13063,2011,1217
B03002009,13063,2011,4550
B03002010,13063,2011,178
B03002011,13063,2011,4372
B03002012,13063,2011,34284
B03002003,13065,2011,4564
B03002004,13065,2011,2119
B03002005,13065,2011,15
B03002006,13065,2011,0
B03002007,13065,2011,0
B03002008,13065,2011,0
B03002009,13065,2011,65
B03002010,13065,2011,0
B03002011,13065,2011,65
B03002012,13065,2011,67
B03002003,13067,2011,390026
B03002004,13067,2011,165463
B03002005,13067,2011,1548
B03002006,13067,2011,30169
B03002007,13067,2011,390
B03002008,13067,2011,4391
B03002009,13067,2011,10029
B03002010,13067,2011,702
B03002011,13067,2011,9327
B03002012,13067,2011,82452
B03002003,13069,2011,25454
B03002004,13069,2011,11394
B03002005,13069,2011,120
B03002006,13069,2011,180
B03002007,13069,2011,0
B03002008,13069,2011,574
B03002009,13069,2011,153
B03002010,13069,2011,21
B03002011,13069,2011,132
B03002012,13069,2011,4268
B03002003,13071,2011,26593
B03002004,13071,2011,10304
B03002005,13071,2011,22
B03002006,13071,2011,294
B03002007,13071,2011,3
B03002008,13071,2011,205
B03002009,13071,2011,218
B03002010,13071,2011,3
B03002011,13071,2011,215
B03002012,13071,2011,7440
B03002003,13073,2011,89977
B03002004,13073,2011,18069
B03002005,13073,2011,313
B03002006,13073,2011,5051
B03002007,13073,2011,77
B03002008,13073,2011,250
B03002009,13073,2011,1792
B03002010,13073,2011,13
B03002011,13073,2011,1779
B03002012,13073,2011,5806
B03002003,13075,2011,11045
B03002004,13075,2011,4793
B03002005,13075,2011,30
B03002006,13075,2011,45
B03002007,13075,2011,0
B03002008,13075,2011,0
B03002009,13075,2011,171
B03002010,13075,2011,0
B03002011,13075,2011,171
B03002012,13075,2011,997
B03002003,13077,2011,91007
B03002004,13077,2011,21684
B03002005,13077,2011,75
B03002006,13077,2011,1746
B03002007,13077,2011,44
B03002008,13077,2011,212
B03002009,13077,2011,1862
B03002010,13077,2011,25
B03002011,13077,2011,1837
B03002012,13077,2011,8065
B03002003,13079,2011,9254
B03002004,13079,2011,2921
B03002005,13079,2011,92
B03002006,13079,2011,20
B03002007,13079,2011,0
B03002008,13079,2011,28
B03002009,13079,2011,153
B03002010,13079,2011,37
B03002011,13079,2011,116
B03002012,13079,2011,283
B03002003,13081,2011,12149
B03002004,13081,2011,10207
B03002005,13081,2011,20
B03002006,13081,2011,249
B03002007,13081,2011,0
B03002008,13081,2011,0
B03002009,13081,2011,28
B03002010,13081,2011,0
B03002011,13081,2011,28
B03002012,13081,2011,726
B03002003,13083,2011,15783
B03002004,13083,2011,181
B03002005,13083,2011,95
B03002006,13083,2011,94
B03002007,13083,2011,0
B03002008,13083,2011,6
B03002009,13083,2011,186
B03002010,13083,2011,23
B03002011,13083,2011,163
B03002012,13083,2011,283
B03002003,13085,2011,20619
B03002004,13085,2011,52
B03002005,13085,2011,34
B03002006,13085,2011,127
B03002007,13085,2011,21
B03002008,13085,2011,80
B03002009,13085,2011,338
B03002010,13085,2011,7
B03002011,13085,2011,331
B03002012,13085,2011,850
B03002003,13087,2011,14532
B03002004,13087,2011,11495
B03002005,13087,2011,132
B03002006,13087,2011,124
B03002007,13087,2011,0
B03002008,13087,2011,188
B03002009,13087,2011,61
B03002010,13087,2011,9
B03002011,13087,2011,52
B03002012,13087,2011,1358
B03002003,13089,2011,205157
B03002004,13089,2011,372181
B03002005,13089,2011,1040
B03002006,13089,2011,34390
B03002007,13089,2011,317
B03002008,13089,2011,1868
B03002009,13089,2011,9388
B03002010,13089,2011,555
B03002011,13089,2011,8833
B03002012,13089,2011,65662
B03002003,13091,2011,14160
B03002004,13091,2011,6410
B03002005,13091,2011,61
B03002006,13091,2011,51
B03002007,13091,2011,0
B03002008,13091,2011,24
B03002009,13091,2011,219
B03002010,13091,2011,10
B03002011,13091,2011,209
B03002012,13091,2011,672
B03002003,13093,2011,6261
B03002004,13093,2011,7298
B03002005,13093,2011,21
B03002006,13093,2011,22
B03002007,13093,2011,0
B03002008,13093,2011,33
B03002009,13093,2011,15
B03002010,13093,2011,0
B03002011,13093,2011,15
B03002012,13093,2011,804
B03002003,13095,2011,28194
B03002004,13095,2011,62612
B03002005,13095,2011,174
B03002006,13095,2011,691
B03002007,13095,2011,0
B03002008,13095,2011,0
B03002009,13095,2011,817
B03002010,13095,2011,0
B03002011,13095,2011,817
B03002012,13095,2011,2128
B03002003,13097,2011,65847
B03002004,13097,2011,49011
B03002005,13097,2011,441
B03002006,13097,2011,2066
B03002007,13097,2011,0
B03002008,13097,2011,612
B03002009,13097,2011,2039
B03002010,13097,2011,64
B03002011,13097,2011,1975
B03002012,13097,2011,10457
B03002003,13099,2011,5300
B03002004,13099,2011,5676
B03002005,13099,2011,19
B03002006,13099,2011,28
B03002007,13099,2011,0
B03002008,13099,2011,0
B03002009,13099,2011,48
B03002010,13099,2011,0
B03002011,13099,2011,48
B03002012,13099,2011,39
B03002003,13101,2011,2118
B03002004,13101,2011,79
B03002005,13101,2011,0
B03002006,13101,2011,37
B03002007,13101,2011,0
B03002008,13101,2011,0
B03002009,13101,2011,9
B03002010,13101,2011,0
B03002011,13101,2011,9
B03002012,13101,2011,1773
B03002003,13103,2011,41694
B03002004,13103,2011,6984
B03002005,13103,2011,217
B03002006,13103,2011,515
B03002007,13103,2011,63
B03002008,13103,2011,110
B03002009,13103,2011,405
B03002010,13103,2011,0
B03002011,13103,2011,405
B03002012,13103,2011,1488
B03002003,13105,2011,13020
B03002004,13105,2011,6005
B03002005,13105,2011,52
B03002006,13105,2011,117
B03002007,13105,2011,0
B03002008,13105,2011,0
B03002009,13105,2011,128
B03002010,13105,2011,9
B03002011,13105,2011,119
B03002012,13105,2011,952
B03002003,13107,2011,13593
B03002004,13107,2011,7463
B03002005,13107,2011,93
B03002006,13107,2011,33
B03002007,13107,2011,0
B03002008,13107,2011,39
B03002009,13107,2011,236
B03002010,13107,2011,0
B03002011,13107,2011,236
B03002012,13107,2011,982
B03002003,13109,2011,6252
B03002004,13109,2011,3325
B03002005,13109,2011,33
B03002006,13109,2011,41
B03002007,13109,2011,0
B03002008,13109,2011,0
B03002009,13109,2011,51
B03002010,13109,2011,0
B03002011,13109,2011,51
B03002012,13109,2011,1300
B03002003,13111,2011,22602
B03002004,13111,2011,59
B03002005,13111,2011,235
B03002006,13111,2011,26
B03002007,13111,2011,10
B03002008,13111,2011,27
B03002009,13111,2011,169
B03002010,13111,2011,24
B03002011,13111,2011,145
B03002012,13111,2011,401
B03002003,13113,2011,72875
B03002004,13113,2011,20489
B03002005,13113,2011,222
B03002006,13113,2011,4178
B03002007,13113,2011,75
B03002008,13113,2011,193
B03002009,13113,2011,1685
B03002010,13113,2011,118
B03002011,13113,2011,1567
B03002012,13113,2011,6377
B03002003,13115,2011,70973
B03002004,13115,2011,13417
B03002005,13115,2011,238
B03002006,13115,2011,1308
B03002007,13115,2011,22
B03002008,13115,2011,103
B03002009,13115,2011,1208
B03002010,13115,2011,16
B03002011,13115,2011,1192
B03002012,13115,2011,8709
B03002003,13117,2011,138221
B03002004,13117,2011,4482
B03002005,13117,2011,326
B03002006,13117,2011,9825
B03002007,13117,2011,53
B03002008,13117,2011,228
B03002009,13117,2011,2041
B03002010,13117,2011,147
B03002011,13117,2011,1894
B03002012,13117,2011,15639
B03002003,13119,2011,18970
B03002004,13119,2011,1918
B03002005,13119,2011,72
B03002006,13119,2011,138
B03002007,13119,2011,5
B03002008,13119,2011,55
B03002009,13119,2011,144
B03002010,13119,2011,3
B03002011,13119,2011,141
B03002012,13119,2011,800
B03002003,13121,2011,376336
B03002004,13121,2011,396609
B03002005,13121,2011,1204
B03002006,13121,2011,49493
B03002007,13121,2011,413
B03002008,13121,2011,2212
B03002009,13121,2011,11215
B03002010,13121,2011,445
B03002011,13121,2011,10770
B03002012,13121,2011,70329
B03002003,13123,2011,24955
B03002004,13123,2011,148
B03002005,13123,2011,34
B03002006,13123,2011,0
B03002007,13123,2011,0
B03002008,13123,2011,0
B03002009,13123,2011,380
B03002010,13123,2011,0
B03002011,13123,2011,380
B03002012,13123,2011,2691
B03002003,13125,2011,2718
B03002004,13125,2011,283
B03002005,13125,2011,0
B03002006,13125,2011,0
B03002007,13125,2011,0
B03002008,13125,2011,0
B03002009,13125,2011,27
B03002010,13125,2011,0
B03002011,13125,2011,27
B03002012,13125,2011,18
B03002003,13127,2011,51341
B03002004,13127,2011,20450
B03002005,13127,2011,79
B03002006,13127,2011,918
B03002007,13127,2011,0
B03002008,13127,2011,109
B03002009,13127,2011,1008
B03002010,13127,2011,27
B03002011,13127,2011,981
B03002012,13127,2011,4831
B03002003,13129,2011,43793
B03002004,13129,2011,2237
B03002005,13129,2011,210
B03002006,13129,2011,516
B03002007,13129,2011,0
B03002008,13129,2011,73
B03002009,13129,2011,336
B03002010,13129,2011,12
B03002011,13129,2011,324
B03002012,13129,2011,7582
B03002003,13131,2011,14821
B03002004,13131,2011,7406
B03002005,13131,2011,145
B03002006,13131,2011,15
B03002007,13131,2011,0
B03002008,13131,2011,0
B03002009,13131,2011,130
B03002010,13131,2011,0
B03002011,13131,2011,130
B03002012,13131,2011,2399
B03002003,13133,2011,8761
B03002004,13133,2011,6139
B03002005,13133,2011,20
B03002006,13133,2011,24
B03002007,13133,2011,0
B03002008,13133,2011,0
B03002009,13133,2011,159
B03002010,13133,2011,0
B03002011,13133,2011,159
B03002012,13133,2011,830
B03002003,13135,2011,360297
B03002004,13135,2011,176199
B03002005,13135,2011,1453
B03002006,13135,2011,83627
B03002007,13135,2011,429
B03002008,13135,2011,2512
B03002009,13135,2011,14653
B03002010,13135,2011,945
B03002011,13135,2011,13708
B03002012,13135,2011,155702
B03002003,13137,2011,34479
B03002004,13137,2011,1716
B03002005,13137,2011,115
B03002006,13137,2011,928
B03002007,13137,2011,0
B03002008,13137,2011,17
B03002009,13137,2011,312
B03002010,13137,2011,3
B03002011,13137,2011,309
B03002012,13137,2011,5177
B03002003,13139,2011,113939
B03002004,13139,2011,12702
B03002005,13139,2011,299
B03002006,13139,2011,3140
B03002007,13139,2011,40
B03002008,13139,2011,100
B03002009,13139,2011,1953
B03002010,13139,2011,88
B03002011,13139,2011,1865
B03002012,13139,2011,46113
B03002003,13141,2011,2274
B03002004,13141,2011,7244
B03002005,13141,2011,4
B03002006,13141,2011,18
B03002007,13141,2011,0
B03002008,13141,2011,11
B03002009,13141,2011,19
B03002010,13141,2011,19
B03002011,13141,2011,0
B03002012,13141,2011,45
B03002003,13143,2011,26223
B03002004,13143,2011,1361
B03002005,13143,2011,11
B03002006,13143,2011,171
B03002007,13143,2011,0
B03002008,13143,2011,138
B03002009,13143,2011,408
B03002010,13143,2011,0
B03002011,13143,2011,408
B03002012,13143,2011,369
B03002003,13145,2011,24204
B03002004,13145,2011,5432
B03002005,13145,2011,93
B03002006,13145,2011,145
B03002007,13145,2011,0
B03002008,13145,2011,66
B03002009,13145,2011,594
B03002010,13145,2011,205
B03002011,13145,2011,389
B03002012,13145,2011,867
B03002003,13147,2011,19179
B03002004,13147,2011,4885
B03002005,13147,2011,0
B03002006,13147,2011,4
B03002007,13147,2011,32
B03002008,13147,2011,0
B03002009,13147,2011,283
B03002010,13147,2011,37
B03002011,13147,2011,246
B03002012,13147,2011,747
B03002003,13149,2011,10102
B03002004,13149,2011,1326
B03002005,13149,2011,0
B03002006,13149,2011,72
B03002007,13149,2011,0
B03002008,13149,2011,0
B03002009,13149,2011,178
B03002010,13149,2011,0
B03002011,13149,2011,178
B03002012,13149,2011,80
B03002003,13151,2011,107482
B03002004,13151,2011,69850
B03002005,13151,2011,219
B03002006,13151,2011,5968
B03002007,13151,2011,141
B03002008,13151,2011,410
B03002009,13151,2011,3754
B03002010,13151,2011,55
B03002011,13151,2011,3699
B03002012,13151,2011,11291
B03002003,13153,2011,84515
B03002004,13153,2011,38585
B03002005,13153,2011,160
B03002006,13153,2011,3100
